#Changer LED: 1
#Wavelength [nm]	White Std. spectrum	Dark specetrum	Sample spectrum0[s]	Sample spectrum45.745[s]	Sample spectrum95.79[s]	Sample spectrum145.786[s]	Sample spectrum195.781[s]	Sample spectrum245.827[s]	Sample spectrum295.823[s]	Sample spectrum345.868[s]	Sample spectrum395.914[s]	Sample spectrum445.86[s]	Sample spectrum495.905[s]	Sample spectrum545.95[s]	Sample spectrum595.947[s]	Sample spectrum605.945[s]
386.754	24.8115	0.38837	3.52181	4.58982	3.70716	8.56178	2.38318	8.56178	3.26583	0	1.94185	6.79647	6.35514	5.03115	1.94185	4.10436	
386.964	24.3441	-0.637836	4.63273	3.33978	6.44038	0	1.12507	5.99743	5.99743	4.22567	5.11155	1.56801	7.32626	3.78272	9.09803	3.74685	
387.173	24.3398	-4.11402	3.26649	0	2.20709	4.41418	0	2.64851	6.62127	7.50411	0.882836	7.06269	6.62127	4.8556	1.32425	5.03217	
387.383	23.1457	2.22403	3.38878	4.07885	0	3.19979	0.5626	6.71603	1.88119	1.88119	10.6718	0	0	1.88119	8.47416	1.97965	
387.593	25.9111	-1.24607	2.63486	0	0.892573	0	3.98565	0	6.19499	2.21818	1.33444	0.892573	3.54378	4.86939	0	1.86292	
387.803	23.2813	-1.81116	4.185	6.76986	1.05504	2.81345	1.49464	3.69265	5.45105	7.20946	6.33025	5.89065	3.25305	0.17584	5.01145	3.29261	
388.013	22.8029	-0.850723	2.98455	4.74475	0	7.81437	1.23662	3.4292	5.18327	6.06031	4.74475	9.56844	7.81437	3.4292	8.69141	4.23827	
388.222	24.2942	-0.790483	2.55414	3.9612	4.83951	4.40035	3.08288	0.00878314	3.52204	3.52204	6.15698	5.71782	1.32625	0.44794	10.1094	4.79428	
388.432	22.9973	-3.08039	3.36555	0.466459	3.54685	4.86702	5.30708	3.1068	0	7.0673	8.38747	5.74713	9.26758	4.42696	8.38747	5.90115	
388.642	25.1735	0.543817	3.87645	1.4648	4.97329	6.72754	0	4.53473	0	7.60467	1.90336	1.90336	0	8.92035	7.1661	3.29886	
388.851	23.0181	0.817991	4.00815	0	5.33013	0	0.0527736	4.89035	7.08925	4.01079	3.57101	0	5.76991	5.76991	7.08925	4.10491	
389.061	24.2515	-0.271309	3.95192	6.50266	0	7.37785	8.69064	3.4395	2.56431	1.25152	6.06507	3.4395	5.62747	0.813927	7.37785	3.66442	
389.271	23.9136	1.54253	1.70471	0	7.25428	6.81356	0	2.40634	7.25428	6.37284	5.05067	1.08418	7.69501	8.13573	6.37284	3.16923	
389.48	25.3388	-1.83805	4.66777	4.04371	0	6.6695	2.73082	4.04371	0	6.23187	4.48134	0	4.48134	6.23187	0.542662	3.48092	
389.69	24.4842	-0.954158	4.74321	0.971665	0.0962912	1.40935	0	4.91085	4.03547	5.34854	10.6008	7.97466	5.34854	8.41234	7.09928	4.7651	
389.899	24.3722	-0.209128	3.78958	1.69045	0	1.69045	3.86887	9.96845	9.53277	0	3.86887	0	1.25477	0.819086	6.91866	4.31501	
390.109	23.5629	-0.904927	4.24707	0	2.1579	6.50851	2.59296	9.55394	4.76827	3.89815	6.50851	3.02802	7.37863	5.20333	6.07345	4.66124	
390.318	25.2224	-0.533113	3.19212	5.30491	0.0611769	0.0611769	0	7.05283	0.498155	0.0611769	2.68304	0	0	5.30491	2.68304	2.12808	
390.528	24.1775	-1.30642	3.46594	0	8.80528	3.14412	0	3.14412	5.75697	4.88602	0	6.62791	7.93434	9.24076	10.9827	3.90141	
390.737	25.4066	0.452447	4.03504	0	0.652567	6.7432	2.39275	2.39275	0.652567	0	5.43806	1.08761	3.69788	2.39275	8.91842	3.38247	
390.947	24.6231	-0.258736	2.8875	0	0	6.73577	5.01086	3.28595	0	4.57963	0	11.048	7.59822	11.048	0.698588	4.98412	
391.156	24.0747	-1.19277	5.83055	7.75302	1.17523	3.36783	6.87598	5.1219	5.1219	3.80634	2.05227	6.43746	6.43746	1.61375	7.3145	3.22048	
391.365	24.7296	-1.20908	3.54113	0	0	2.40076	5.01029	8.92458	8.05474	2.83568	1.096	8.92458	8.92458	1.96584	0	3.0401	
391.575	24.4919	-1.2767	3.98644	0.364773	3.40454	3.8388	6.87857	2.97029	2.53604	5.14156	1.23328	2.97029	2.97029	10.3526	6.87857	2.96247	
