#Changer LED: 1
#Wavelength [nm]	White Std. spectrum	Dark specetrum	Sample spectrum0[s]	Sample spectrum1202.39[s]
402.425	35.9042	-0.850125	8.76352	8.64293	
402.633	35.0378	-2.3577	8.76022	9.76156	
402.841	38.4554	-1.33293	10.8689	11.6548	
403.049	37.8901	-0.424413	10.9595	11.8625	
403.257	39.0434	-0.460716	13.2614	11.7287	
403.465	39.8921	-1.81898	10.804	11.5202	
403.673	39.1184	-0.402821	12.9738	13.0633	
403.88	41.5436	-0.00886168	10.1584	14.353	
404.088	41.848	2.00757	14.4142	13.3186	
404.296	41.277	0.212403	12.2545	12.992	
404.504	43.236	0.824043	14.5201	14.5201	
404.712	45.655	-0.885229	12.4137	15.2768	
404.919	45.6841	1.7101	16.1558	13.7419	
405.127	46.5112	-0.286785	15.327	14.0814	
405.335	47.5438	0.397278	16.5446	16.084	
405.542	49.2237	1.4259	16.284	16.8313	
405.75	48.5515	1.07415	17.447	16.5591	
405.958	50.3481	-0.502459	17.1858	19.4284	
406.165	51.3623	3.81505	16.2872	16.6286	
406.373	52.985	0.501382	18.4095	18.9194	
406.58	55.0068	3.322	20.3114	18.6251	
406.788	55.1124	-1.62021	16.8997	17.7998	
406.995	55.6759	-0.823708	20.5955	19.8951	
407.203	58.0449	0.956923	21.6651	22.7563	
407.41	58.3435	-0.646581	22.8095	21.9978	
407.617	61.1505	2.06894	21.8879	21.3318	
407.825	61.2032	1.46774	23.3115	19.8367	
408.032	63.7831	-2.96608	23.2081	23.6212	
408.239	64.9258	-2.327	24.6679	22.667	
408.447	67.4156	-1.12332	25.0738	25.2378	
408.654	68.1357	-1.43349	26.6738	26.6738	
408.861	69.1628	-0.0326394	26.68	28.5295	
409.068	72.1256	-1.2675	27.6656	28.7219	
409.276	74.3074	-2.41084	30.3054	29.1728	
409.483	76.0349	-0.404613	32.013	28.3175	
409.69	77.4523	0.152782	30.9852	30.2347	
409.897	79.5389	1.41413	36.4981	30.9493	
410.104	81.6531	-0.599979	31.3269	32.2335	
410.311	83.5303	0.767507	37.3626	33.1787	
410.518	87.465	-1.17349	34.9353	34.7238	
410.725	89.0097	1.58946	37.5144	35.1421	
410.932	92.0061	-0.292786	40.0985	37.2234	
411.139	93.2782	-0.885277	42.77	36.9208	
411.346	96.4893	-0.361236	41.9976	40.8982	
411.553	98.5011	0.290981	42.9446	39.2484	
411.76	100.912	-0.429311	43.873	41.115	
411.967	105.663	-0.701303	46.7847	42.6029	
412.174	107.443	-0.796963	47.3406	45.5868	
412.381	109.925	1.05273	51.5785	45.9278	
412.587	112.476	-0.743503	51.6185	49.7278	
412.794	115.21	-1.6928	54.8723	49.8965	
413.001	119.917	0.443627	54.5253	52.8681	
413.208	123.913	0.0840556	57.0152	53.3728	
413.414	125.694	-0.487511	58.1941	54.6393	
413.621	129.116	-0.531934	60.9546	55.6606	
413.828	132.198	0.302546	62.7557	57.2594	
414.034	136.927	-0.796526	63.6588	58.4245	
414.241	140.078	-0.743442	65.1548	62.0192	
414.447	143.989	0.475086	68.1258	62.0929	
414.654	146.688	0.241859	70.9126	65.2188	
414.86	151.912	-1.33947	75.449	68.0832	
415.067	154.76	-0.0973617	75.0359	67.5965	
415.273	162.326	0.588959	79.6127	72.8673	
415.48	164.434	-0.858783	80.2384	73.1321	
415.686	170.749	-1.45694	83.6947	76.3219	
415.893	175.421	-1.60295	87.9464	79.9442	
416.099	180.259	2.69505	89.0218	80.9668	
416.305	185.439	-0.54392	91.8695	83.6856	
416.512	190.85	-0.408365	95.5802	87.186	
416.718	196.329	-0.309489	98.7925	88.0988	
416.924	200.667	1.0689	102.627	92.0631	
417.131	207.045	-0.662858	104.842	95.4265	
417.337	212.07	2.14258	109.435	97.9276	
417.543	217.178	0.452156	111.1	100.148	
417.749	222.637	0.684134	113.371	103.873	
417.955	229.149	0.714094	118.484	106.533	
418.161	235.874	0.731333	123.276	109.378	
418.367	240.301	0.777086	124.713	111.988	
418.574	246.607	-0.685104	128.443	112.784	
418.78	255.406	1.71256	132.62	118.98	
418.986	258.882	1.90915	136.546	122.007	
419.192	266.27	-0.226819	138.448	125.418	
419.398	274.395	0.50741	145.977	128.761	
419.604	281.917	0.509041	147.86	133.678	
419.809	289.017	0.834412	153.506	136.034	
420.015	296.311	-0.818184	158.117	139.051	
420.221	304.995	1.28693	163.26	142.446	
420.427	312.795	-0.56515	169.996	149.146	
420.633	320.048	0.427474	175.72	153.532	
420.839	330.137	0.944684	176.562	158.1	
421.044	338.554	0.511469	186.124	161.441	
421.25	346.696	0.729517	186.815	163.992	
421.456	354.069	1.15759	191.751	167.127	
421.662	364.439	-2.03499	197.468	175.18	
421.867	370.326	0.0458249	202.661	178.501	
422.073	382.971	1.79187	208.204	186.176	
422.278	393.188	1.15219	216.54	189.374	
422.484	400.263	-0.606006	220.197	193.528	
422.69	410.738	-1.39111	224.759	196.682	
422.895	422.257	-0.980549	231.879	202.616	
423.101	431.238	-0.329675	239.707	209.627	
423.306	440.852	-0.545494	246.469	212.51	
423.512	453.706	0.789027	251.522	219.11	
423.717	464.319	-1.23113	256.687	224.447	
423.922	477.027	1.26672	264.515	232.126	
424.128	482.489	-0.707338	270.216	238.027	
424.333	501.494	-0.00775238	280.05	241.649	
424.539	507.574	0.50914	285.789	249.173	
424.744	520.38	3.7121	291.087	250.372	
424.949	536.276	-0.95186	300.698	257.206	
425.154	548.442	0.247884	309.692	268.998	
425.36	560.388	1.11471	316.179	275.952	
425.565	577.101	1.83916	327.079	280.75	
425.77	587.789	-0.783946	331.64	289.183	
425.975	604.067	0.506467	342.73	297.096	
426.18	620.526	-1.09184	353.253	305.758	
426.385	637.544	1.62919	359.745	314.559	
426.591	650.041	-0.485017	371.513	319.908	
426.796	666.348	-0.367014	377.667	327.587	
427.001	680.343	0.733734	389.743	334.635	
427.206	697.731	1.8474	400.299	342.92	
427.411	715.258	-0.156443	409.195	352.746	
427.616	732.517	-0.188014	418.743	362.13	
427.821	748.194	-0.117289	431.746	372.241	
428.026	762.99	1.77271	438.462	378.179	
428.23	781.906	0.858594	452.825	388.222	
428.435	799.12	-1.23781	464.208	398.84	
428.64	815.998	1.03835	472.376	406.613	
428.845	838.02	1.95969	484.044	416.604	
429.05	848.628	-1.61033	488.294	420.465	
429.254	873.861	0.324571	509.18	434.4	
429.459	886.366	-0.452493	511.895	442.615	
429.664	916.509	0.936976	536.033	457.642	
429.869	929.593	-0.79068	543.678	464.738	
430.073	944.219	0.358934	554.561	473.534	
430.278	965.547	2.5912	564.601	482.559	
430.483	987.693	0.0682412	577.473	493.334	
430.687	1007.27	-2.35792	585.317	501.48	
430.892	1029.62	1.14134	603.889	514.043	
431.096	1049.83	-0.594551	617.033	524.389	
431.301	1069.58	2.32469	628.279	535.566	
431.505	1090.02	-0.283791	644.716	550.442	
431.71	1122.1	-1.45854	661.402	560.651	
431.914	1142.09	-0.618662	677.644	570.782	
432.118	1171.22	-0.744638	691.523	584.419	
432.323	1192.21	-1.33488	707.095	597.066	
432.527	1215.63	2.21518	721.748	608.725	
432.732	1248.62	0.405491	740.072	626.707	
432.936	1271.37	2.02193	755.612	637.178	
433.14	1303.05	-0.153518	770.862	656.942	
433.344	1328.72	-2.21307	792.535	667.103	
433.549	1361.61	-1.54857	813.338	684.969	
433.753	1388.78	0.238307	826.304	696.246	
433.957	1422.08	1.83199	848.572	718.338	
434.161	1451.56	2.34714	864.521	724.796	
434.365	1479.2	1.80856	884.615	748.246	
434.57	1503.07	3.05994	898.665	757.001	
434.774	1532.21	1.47403	917.336	771.109	
434.978	1564.83	2.95897	936.669	788.626	
435.182	1596.88	2.52549	961.982	800.911	
435.386	1629.13	3.16038	978.6	818.95	
435.59	1661.16	3.47146	999.181	835.741	
435.794	1691.31	5.2008	1016.85	852.344	
435.998	1726.51	2.38084	1044.27	866.884	
436.201	1772.78	4.62084	1065.22	891.264	
436.405	1792.57	3.22909	1083.2	901.825	
436.609	1833.17	1.72429	1103.64	921.32	
436.813	1869.81	-0.432422	1135.23	944.098	
437.017	1902.59	0.587033	1151.35	957.762	
437.221	1945	1.07829	1176.65	979.941	
437.424	1978.39	1.90448	1193.94	996.692	
437.628	2015.91	-0.596848	1222.2	1017.69	
437.832	2056.41	0.744467	1241.26	1040.93	
438.036	2086.45	1.07058	1264.07	1050.13	
438.239	2132.3	0.593141	1290.84	1076.52	
438.443	2167.14	-0.524826	1309.16	1096.58	
438.646	2196.14	-0.901063	1324.89	1111.44	
438.85	2235.36	1.16524	1352.47	1132.85	
439.054	2261.08	0.687706	1363.42	1139.96	
439.257	2298.49	-0.825813	1381.7	1161.55	
439.461	2327.24	1.79126	1400.43	1177.46	
439.664	2359.96	0.657318	1421.65	1198.2	
439.868	2390.11	-1.15448	1437.29	1213.31	
440.071	2411.49	-0.632469	1447.01	1219.11	
440.274	2434.71	1.15145	1466.25	1237.52	
440.478	2459.95	0.99824	1474.17	1245.41	
440.681	2487.39	-0.252677	1489.39	1261.11	
440.885	2509.27	0.742169	1506.4	1272.64	
