#Changer LED: 1
#Wavelength [nm]	White Std. spectrum	Dark specetrum	Sample spectrum0[s]	Sample spectrum95.091[s]	Sample spectrum125.088[s]
398.885	32.0003	-1.29202	7.37908	5.65032	6.42614	
399.094	31.0242	-0.33712	3.79883	8.81069	5.75291	
399.302	30.2997	-0.47244	5.75105	4.2247	5.93275	
399.51	30.2284	-0.327975	4.69369	10.6501	7.35879	
399.719	33.3514	-2.12187	6.45688	10.7635	6.4871	
399.927	33.0093	1.36168	5.29624	7.41157	5.93596	
400.135	32.5053	0.932117	5.50985	8.18801	7.33753	
400.344	32.6948	-0.383892	6.43476	6.5353	6.41343	
400.552	34.671	-1.69194	3.50033	1.43586	5.18129	
400.76	32.7175	-0.0638658	5.97297	9.10543	6.39874	
400.968	36.2338	-0.311098	8.68939	6.15791	7.15037	
401.176	32.3753	-0.650437	5.96692	8.59309	7.43269	
401.385	35.3021	-1.03319	7.90404	7.85406	8.95125	
401.593	35.5243	1.40502	7.36351	2.0758	8.57213	
401.801	36.2384	-2.22182	6.66849	7.34561	6.94659	
402.009	35.6688	1.18956	7.37348	6.10219	6.74147	
402.217	37.1514	0.664393	8.49453	5.23324	7.25069	
402.425	37.9843	-1.05813	7.33881	3.14727	8.45422	
402.633	37.086	-2.75824	5.79321	10.596	7.86508	
402.841	39.9334	-1.37826	7.05332	18.6972	10.0226	
403.049	40.1747	-0.297992	8.09695	18.1504	10.0535	
403.257	39.8926	0.180673	7.7328	13.8757	8.57594	
403.465	40.9405	-1.26343	8.00471	12.5447	8.81116	
403.673	41.4279	1.6829	10.8254	9.27384	10.8254	
403.88	42.412	1.16088	10.2736	14.4977	8.5013	
404.088	43.5091	2.68268	10.0615	10.5353	10.2096	
404.296	43.87	1.70807	10.8945	9.74398	13.0185	
404.504	44.0337	1.70945	11.7821	9.06448	12.571	
404.712	46.9171	-0.420703	11.8702	6.93283	11.4028	
404.919	46.7398	1.4309	11.1273	9.61495	12.2906	
405.127	47.9365	0.0869044	11.8248	11.8538	11.2454	
405.335	48.3729	-0.578644	13.7694	18.7498	13.3376	
405.542	49.8113	0.509866	15.7828	11.6059	14.1409	
405.75	51.7567	0.687454	14.7316	21.0619	15.1039	
405.958	51.6426	0.0681301	12.8681	19.8514	14.6281	
406.165	51.9085	2.87622	14.7282	19.1947	14.7566	
406.373	54.7611	-0.577864	14.6109	10.0786	14.5259	
406.58	54.9563	3.1618	13.7517	14.7635	14.6792	
406.788	57.6439	-2.01682	15.3273	18.5058	15.8055	
406.995	56.8358	-0.0840518	15.2162	12.3304	14.4877	
407.203	59.4132	0.411309	17.1043	22.7563	17.8877	
407.41	60.829	0.11756	17.4241	13.1416	18.2078	
407.617	61.868	1.60176	18.7206	20.0554	18.804	
407.825	64.0135	0.758889	18.8054	20.1397	18.722	
408.032	64.725	-2.10683	20.1154	17.1686	18.0498	
408.239	66.4634	-1.65275	18.7859	22.9247	19.3615	
408.447	68.7931	-0.664153	20.4357	14.5868	19.6977	
408.654	70.5686	-0.589778	21.587	19.4299	21.0136	
408.861	74.1729	-0.146877	20.7913	23.1576	23.2664	
409.068	75.1969	-0.203125	23.1481	26.8044	21.9294	
409.276	76.9286	-1.22969	23.3183	20.2171	22.6441	
409.483	79.0614	0.194214	23.5754	26.2998	23.3597	
409.69	81.1512	0.715661	25.7933	20.0305	25.7933	
409.897	82.8763	1.0909	25.7695	30.1332	26.4699	
410.104	85.381	-0.639978	28.455	25.0951	27.0684	
410.311	88.3752	0.59162	29.4317	32.683	28.9787	
410.518	90.1609	-1.17349	31.2113	28.0925	29.9426	
410.725	93.5488	0.482373	31.0327	27.606	31.349	
410.932	95.385	-0.166176	31.4204	28.7564	29.2311	
411.139	98.4555	-0.869469	32.7895	31.5775	32.1045	
411.346	101.814	0.0157059	35.7074	29.8177	34.2153	
411.553	104.439	0.157287	37.2797	40.6351	34.0029	
411.76	108.147	-1.01474	37.3423	33.7517	34.3761	
411.967	111.094	-0.187014	38.8964	45.0003	38.0392	
412.174	113.919	-0.71185	40.0261	43.0437	37.8338	
412.381	116.644	0.85147	42.3723	37.5731	38.8116	
412.587	119.275	0.252944	43.4068	50.3053	42.5381	
412.794	124.236	-1.40041	44.9156	41.8891	41.9917	
413.001	127.03	0.749577	45.0281	46.8638	45.0281	
413.208	131.081	-0.137546	48.7624	52.4049	46.8011	
413.414	134.248	-0.723649	50.0054	43.7084	47.5171	
413.621	138.561	-0.212774	52.3119	51.856	48.3351	
413.828	141.274	0.612656	50.9286	43.6423	49.2646	
414.034	147.524	-0.955831	53.835	53.3293	50.6995	
414.241	150.858	-0.493099	57.8949	56.7064	54.3041	
414.447	155.006	0.28656	57.3572	53.3604	53.8631	
414.654	159.929	-0.181394	60.1474	56.5195	58.9633	
414.86	165.034	-0.635678	61.3051	60.397	59.6655	
415.067	169.289	-0.209702	62.1192	56.1028	60.5465	
415.273	174.74	1.5328	65.8728	62.777	63.6831	
415.48	179.553	-0.112998	68.007	67.5048	66.3246	
415.686	186.269	-0.279309	70.2727	68.9139	68.6874	
