#Changer LED: 1
#Wavelength [nm]	White Std. spectrum	Dark specetrum	Sample spectrum0[s]	Sample spectrum6.248[s]	Sample spectrum16.247[s]	Sample spectrum26.246[s]	Sample spectrum36.295[s]	Sample spectrum46.295[s]	Sample spectrum56.294[s]	Sample spectrum66.293[s]	Sample spectrum76.292[s]	Sample spectrum86.291[s]	Sample spectrum96.29[s]	Sample spectrum106.289[s]	Sample spectrum116.289[s]	Sample spectrum126.338[s]	Sample spectrum136.287[s]	Sample spectrum146.286[s]	Sample spectrum156.335[s]	Sample spectrum166.334[s]	Sample spectrum176.333[s]	Sample spectrum186.332[s]	Sample spectrum196.331[s]	Sample spectrum206.331[s]	Sample spectrum216.33[s]	Sample spectrum226.378[s]	Sample spectrum236.378[s]	Sample spectrum246.327[s]	Sample spectrum256.376[s]	Sample spectrum266.375[s]	Sample spectrum276.374[s]	Sample spectrum286.373[s]	Sample spectrum296.373[s]	Sample spectrum306.372[s]	Sample spectrum316.371[s]	Sample spectrum326.37[s]	Sample spectrum336.369[s]	Sample spectrum346.368[s]	Sample spectrum356.367[s]	Sample spectrum366.366[s]	Sample spectrum376.365[s]	Sample spectrum386.365[s]	Sample spectrum396.414[s]	Sample spectrum406.413[s]	Sample spectrum416.411[s]	Sample spectrum426.411[s]	Sample spectrum436.41[s]	Sample spectrum446.409[s]	Sample spectrum456.409[s]	Sample spectrum466.407[s]	Sample spectrum476.406[s]	Sample spectrum486.456[s]	Sample spectrum496.455[s]	Sample spectrum506.453[s]	Sample spectrum516.452[s]	Sample spectrum526.502[s]	Sample spectrum536.501[s]	Sample spectrum546.5[s]	Sample spectrum556.499[s]	Sample spectrum566.498[s]	Sample spectrum576.498[s]	Sample spectrum586.547[s]	Sample spectrum596.545[s]	Sample spectrum606.544[s]	Sample spectrum606.546[s]
380.024	26.4591	-1.50974	3.80047	3.81305	8.65195	5.74861	6.2325	3.81305	9.61973	10.5875	0	2.84527	3.81305	14.4586	0	9.13584	0	13.9747	9.13584	4.78083	0	4.78083	6.71639	1.3936	3.32916	2.84527	6.71639	10.1036	5.74861	7.68417	4.29694	2.36138	5.26472	3.32916	10.1036	3.32916	4.78083	0.425823	3.32916	3.81305	5.26472	0	0	12.5231	10.5875	8.16806	2.84527	10.5875	0	0	5.26472	0	2.84527	0	8.16806	0	5.74861	0	0	6.2325	3.81305	0	2.36138	5.26472	3.59433	
380.235	25.7264	1.0542	3.43051	0	19.2174	0.357848	0.841427	2.77574	0	0.841427	0	0	0.357848	4.71006	0	4.71006	6.1608	9.54585	0	0.841427	3.25932	0	13.8981	2.29216	8.09511	0.841427	3.25932	2.77574	0.357848	10.513	6.1608	0	5.67722	5.19364	0	2.77574	2.29216	6.64438	3.25932	5.67722	0	3.25932	0	4.71006	4.71006	12.9309	3.25932	6.1608	4.71006	3.25932	3.25932	5.19364	0	2.29216	3.25932	0	10.0294	2.77574	0	2.77574	2.29216	4.71006	4.71006	1.32501	3.88266	
380.446	27.2853	2.33298	3.63676	2.02576	10.1864	9.70635	0	7.7862	7.30616	2.98583	0	2.02576	2.02576	13.5466	0	0	10.1864	3.46587	1.54572	3.9459	3.9459	0	4.90598	0.105608	2.02576	3.9459	1.06568	9.70635	7.30616	9.22631	1.06568	2.02576	8.26624	8.26624	4.42594	5.38601	1.06568	4.90598	0.105608	0	9.70635	4.42594	11.6265	9.70635	2.50579	0	0.105608	12.5866	1.54572	2.02576	0	0	3.46587	6.34609	8.74627	6.82613	2.50579	2.50579	3.46587	10.1864	0	3.46587	0	1.06568	3.36746	
380.656	25.6493	-0.47764	4.86954	1.28963	13.2306	2.24491	0	0	5.58839	9.88715	0.334348	0	0	11.3201	3.67783	6.54367	1.76727	17.0517	1.76727	4.63311	7.97659	0	13.7083	0	6.54367	14.6635	4.15547	0.334348	10.8424	1.28963	9.40951	3.20019	4.63311	7.97659	0	0	0	6.06603	0	10.8424	7.97659	7.02131	0	3.20019	4.63311	4.63311	4.15547	9.40951	4.15547	0	5.11075	9.88715	3.67783	8.93187	3.67783	1.76727	1.76727	6.06603	2.24491	1.28963	5.58839	3.67783	1.28963	11.7977	4.68804	
380.867	25.5135	-1.22226	2.72843	0	10.6635	6.81386	2.00181	2.96422	6.81386	3.92663	2.48302	9.21989	6.81386	10.6635	0.0769928	2.96422	5.37025	8.25748	2.96422	12.5883	5.85145	7.29507	6.81386	0	0.0769928	8.25748	0.558198	7.29507	0.0769928	9.70109	12.1071	0	10.6635	3.44543	8.73868	0.558198	9.21989	1.0394	4.40784	6.81386	3.92663	8.73868	6.81386	0.0769928	1.0394	6.81386	6.33266	2.48302	3.44543	2.00181	2.96422	1.52061	0.0769928	1.52061	2.00181	0	5.85145	2.96422	6.33266	8.25748	0	1.52061	2.00181	6.33266	3.17307	
381.078	24.5221	-0.270004	4.51582	5.31329	10.6169	1.45609	5.31329	11.5812	6.75974	4.34899	0	4.83114	6.75974	12.0634	5.79544	0	12.5455	6.27759	6.75974	0.973943	0.491793	0	14.4741	6.27759	1.45609	0	1.45609	8.20619	13.992	2.90254	0.973943	8.68834	3.38469	9.17049	4.34899	9.65264	2.42039	6.27759	1.45609	5.79544	0.009643	10.6169	1.93824	0	1.93824	2.42039	9.17049	4.83114	2.90254	0	8.68834	13.0277	4.83114	4.83114	6.75974	0	4.34899	4.83114	0	0	3.38469	0.491793	2.90254	7.24189	4.1301	
381.288	26.404	-0.238562	5.87817	4.48497	3.53072	4.48497	0	1.1451	4.00784	7.34771	6.87059	0.667974	4.96209	12.5961	4.96209	4.96209	3.05359	8.30196	0	5.43921	4.48497	2.57647	0.19085	7.82483	1.62222	0.19085	8.30196	10.2105	0	0	11.1647	4.00784	11.6418	9.73333	5.43921	7.82483	4.00784	12.5961	2.09935	0	7.82483	0.667974	2.09935	6.39346	5.91634	14.0274	6.39346	10.2105	1.1451	5.91634	1.1451	8.77908	13.5503	9.25621	5.43921	0	10.2105	6.87059	7.34771	0.19085	8.30196	6.87059	6.39346	4.96209	6.64634	
381.499	25.7755	0.29616	3.95661	2.37884	17.1869	0.468124	8.11097	8.11097	7.63329	5.2449	0	6.67794	3.33419	3.81187	14.3208	9.54401	12.4101	10.977	8.58865	3.33419	8.58865	3.33419	3.81187	3.33419	12.4101	3.33419	10.4994	9.06633	6.20026	2.85651	3.81187	0.468124	0.468124	10.0217	4.76723	6.67794	6.20026	6.20026	0	9.54401	6.20026	6.20026	6.20026	0	3.81187	13.8431	6.67794	7.63329	0.945802	8.58865	2.85651	11.9324	9.06633	7.63329	4.28955	11.4547	11.9324	0.468124	9.06633	3.33419	4.28955	2.85651	1.42348	16.7092	6.94066	
381.709	26.2362	0.685166	4.0225	0	9.93491	5.65262	0	0	6.12843	8.98329	4.22519	4.701	1.84614	6.12843	4.22519	5.65262	7.08005	8.03167	5.17681	4.701	1.37033	0.894523	4.701	7.08005	0	6.60424	14.693	3.27357	4.22519	7.08005	0	1.84614	4.701	5.17681	0.418713	6.60424	2.79776	0	8.03167	0.418713	4.22519	7.55586	8.03167	0.418713	2.79776	6.60424	0.894523	13.7414	0	5.17681	2.79776	8.98329	3.27357	1.37033	6.12843	1.84614	1.37033	0	9.4591	5.65262	5.65262	3.27357	0	1.84614	4.04343	
381.92	24.2505	0.969259	5.02209	3.99107	9.21746	0.665178	0	4.46619	6.3667	10.6428	3.51594	13.9687	5.41645	4.46619	10.1677	2.09056	11.5931	13.4936	7.31696	0	1.1403	0	3.04081	1.1403	11.118	1.1403	0	2.56569	7.31696	8.74234	4.94132	6.84183	2.09056	0	0	2.56569	0	8.26721	2.56569	7.31696	0	2.56569	1.61543	0	13.4936	1.1403	2.56569	7.31696	8.26721	7.31696	2.56569	5.89158	0	12.0682	4.46619	8.26721	0.665178	4.94132	7.79208	2.09056	5.41645	1.1403	0	8.26721	5.18364	
